index-entry-number,entry-number,entry-timestamp,key,government-domain,hostname,organisation,start-date,end-date
319,319,2017-09-19T11:56:51Z,4095,4095,brentwood,local-authority-eng:BRW,2001-09-28,
318,318,2017-09-19T11:56:51Z,4093,4093,brent,local-authority-eng:BEN,2004-10-11,
317,317,2017-09-19T11:56:51Z,16244,16244,bredenburygroup-pc,,2015-11-02,
316,316,2017-09-19T11:56:51Z,4092,4092,breckland,local-authority-eng:BRE,2000-07-07,
315,315,2017-09-19T11:56:51Z,13172,13172,breckland-sholland,local-authority-eng:BRE,2011-04-18,
314,314,2017-09-19T11:56:51Z,4091,4091,breamore,local-authority-eng:NEW,2002-08-02,
313,313,2017-09-19T11:56:51Z,4087,4087,brayparishcouncil,,2004-03-10,
312,312,2017-09-19T11:56:51Z,4085,4085,brauntonparishcouncil,,2004-05-05,
311,311,2017-09-19T11:56:51Z,4084,4084,bransgore-parish,,2002-06-24,
310,310,2017-09-19T11:56:51Z,10998,10998,"brandonandbyshottlesparishcouncil",,2008-06-13,
309,309,2017-09-19T11:56:51Z,4083,4083,bramshottandliphook-pc,,2006-04-06,
307,307,2017-09-19T11:56:51Z,4081,4081,brampton-cambs-pc,,2004-10-22,
306,306,2017-09-19T11:56:51Z,4079,4079,braintree,local-authority-eng:BRA,2000-09-18,
305,305,2017-09-19T11:56:51Z,4078,4078,bradwell-pc,,2004-03-15,
304,304,2017-09-19T11:56:51Z,4077,4077,bradninch-tc,,2008-05-20,
303,303,2017-09-19T11:56:51Z,4076,4076,bradleystoke,,2001-03-30,
302,302,2017-09-19T11:56:51Z,4075,4075,brading,,2003-01-24,
301,301,2017-09-19T11:56:51Z,11786,11786,"bradfordonavontowncouncil",,2009-05-19,
300,300,2017-09-19T11:56:51Z,4074,4074,bradford,local-authority-eng:BRD,1999-10-08,
299,299,2017-09-19T11:56:51Z,11003,11003,bradfield-yorks-pc,,2008-04-07,
298,298,2017-09-19T11:56:51Z,4073,4073,bracknelltowncouncil,,2003-04-11,
295,295,2017-09-19T11:56:51Z,4071,4071,bracknell-forest,local-authority-eng:BRC,,
294,294,2017-09-19T11:56:51Z,4069,4069,brackleynorthants-tc,,2005-11-30,
293,293,2017-09-19T11:56:51Z,4068,4068,bracklacommunitycouncil,,2001-07-20,
292,292,2017-09-19T11:56:51Z,12593,12593,bozeatparishcouncil,,2010-05-24,
291,291,2017-09-19T11:56:51Z,4066,4066,boveytracey,,2003-05-08,
290,290,2017-09-19T11:56:51Z,15357,15357,bournheath-pc,,2014-05-07,
289,289,2017-09-19T11:56:51Z,4064,4064,bournemouth,local-authority-eng:BMH,2007-03-20,
287,287,2017-09-19T11:56:51Z,4063,4063,boston,local-authority-eng:BOT,2004-12-13,
286,286,2017-09-19T11:56:51Z,16451,16451,bostockparishcouncil,,2016-02-04,
285,285,2017-09-19T11:56:51Z,4062,4062,boroughgreen,,2002-04-12,
284,284,2017-09-19T11:56:51Z,16865,16865,bonbyparishcouncil,,2016-08-05,
283,283,2017-09-19T11:56:51Z,4061,4061,bonavacantia,"government-organisation:D1108",2001-09-14,
282,282,2017-09-19T11:56:51Z,4060,4060,bolton,local-authority-eng:BOL,2003-04-15,
281,281,2017-09-19T11:56:51Z,4059,4059,bolsover,local-authority-eng:BOS,2002-11-12,
280,280,2017-09-19T11:56:51Z,13608,13608,bollington-tc,,2011-11-23,
278,278,2017-09-19T11:56:51Z,4056,4056,bognorregis,,1999-04-16,
277,277,2017-09-19T11:56:51Z,4055,4055,bodmin,,2000-09-19,
273,273,2017-09-19T11:56:51Z,4049,4049,blpd,,2004-12-07,
272,272,2017-09-19T11:56:51Z,14587,14587,blog,"government-organisation:D2",2013-04-09,
271,271,2017-09-19T11:56:51Z,17153,17153,"bletchleyfennystratford-tc",,2017-02-01,
269,269,2017-09-19T11:56:51Z,11245,11245,blandfordforum-tc,,2008-09-19,
268,268,2017-09-19T11:56:51Z,15591,15591,blaenhonddan-wcc,,2014-10-30,
267,267,2017-09-19T11:56:51Z,4043,4043,blaenau-gwent,"principal-local-authority:BGW",2003-08-05,
266,266,2017-09-19T11:56:51Z,11026,11026,"blackwaterandhawleytowncouncil",,2008-06-24,
265,265,2017-09-19T11:56:51Z,4041,4041,blacksluiceidb,"internal-drainage-board:IDB11",2003-09-15,
264,264,2017-09-19T11:56:51Z,4040,4040,blackpool,local-authority-eng:BPL,1999-04-20,
263,263,2017-09-19T11:56:51Z,11309,11309,blacknotley-pc,,2008-10-13,
262,262,2017-09-19T11:56:51Z,4039,4039,blacknest,,,
261,261,2017-09-19T11:56:51Z,4036,4036,blackburn,local-authority-eng:BBD,1999-07-14,
259,259,2017-09-19T11:56:51Z,4035,4035,blaby,local-authority-eng:BLA,,
258,258,2017-09-19T11:56:51Z,4034,4034,bisley-with-lypiatt,,2000-09-27,
257,257,2017-09-19T11:56:51Z,15791,15791,bishopswaltham-pc,,2015-02-25,
256,256,2017-09-19T11:56:51Z,4033,4033,bishopsstortfordtc,,2007-09-17,
255,255,2017-09-19T11:56:51Z,4032,4032,bishopsitchington-pc,local-authority-eng:STR,2007-07-09,
254,254,2017-09-19T11:56:51Z,14916,14916,"bishopscanningsparishcouncil",,2013-10-04,
253,253,2017-09-19T11:56:51Z,15744,15744,bishopmiddleham-pc,,2015-01-29,
252,252,2017-09-19T11:56:51Z,14469,14469,bishopauckland-tc,,2013-02-11,
251,251,2017-09-19T11:56:51Z,11876,11876,bis,"government-organisation:D1198",2009-06-08,
250,250,2017-09-19T11:56:51Z,4029,4029,birminghamprepared,local-authority-eng:BIR,2007-07-18,
249,249,2017-09-19T11:56:51Z,4028,4028,birmingham,local-authority-eng:BIR,2000-06-30,
248,248,2017-09-19T11:56:51Z,17017,17017,birchington-pc,,2016-11-02,
247,247,2017-09-19T11:56:51Z,4025,4025,biodiversityscotland,"government-organisation:DA1020",2004-11-25,
246,246,2017-09-19T11:56:51Z,16710,16710,bingleytowncouncil,,2016-05-27,
245,245,2017-09-19T11:56:51Z,4024,4024,bingham-tc,,2003-07-24,
244,244,2017-09-19T11:56:51Z,16925,16925,binfieldparishcouncil,,2016-09-12,
243,243,2017-09-19T11:56:51Z,4022,4022,"biltoninainstywithbickerton-pc",,2008-05-09,
242,242,2017-09-19T11:56:51Z,16324,16324,billingsley-pc,,2015-12-07,
241,241,2017-09-19T11:56:51Z,4021,4021,billingshurst,,2002-05-03,
240,240,2017-09-19T11:56:51Z,4020,4020,billingeparishcouncil,,2003-12-01,
239,239,2017-09-19T11:56:51Z,4019,4019,billericaytowncouncil,,2005-06-06,
238,238,2017-09-19T11:56:51Z,4018,4018,biggleswadetowncouncil,,2006-05-17,
237,237,2017-09-19T11:56:51Z,4017,4017,bidfordonavon-pc,local-authority-eng:STR,2003-05-22,
236,236,2017-09-19T11:56:51Z,4016,4016,bideford-tc,,2007-12-19,
235,235,2017-09-19T11:56:51Z,17035,17035,biddenhamparishcouncil,,2016-11-10,
234,234,2017-09-19T11:56:51Z,4014,4014,biddenden,,2001-01-10,
233,233,2017-09-19T11:56:51Z,4012,4012,bickleigh,,2001-03-30,
232,232,2017-09-19T11:56:51Z,4011,4011,bicester,,2000-10-04,
231,231,2017-09-19T11:56:51Z,4008,4008,bfi,"government-organisation:D10",2000-08-02,
230,230,2017-09-19T11:56:51Z,4007,4007,bexley,local-authority-eng:BEX,2001-07-02,
229,229,2017-09-19T11:56:51Z,17321,17321,bewerleyparishcouncil,,2017-04-28,
228,228,2017-09-19T11:56:51Z,4006,4006,beverley,,2000-12-14,
227,227,2017-09-19T11:56:51Z,4005,4005,betterregulation,"government-organisation:D1198",2005-09-07,
226,226,2017-09-19T11:56:51Z,4002,4002,betchworth-pc,local-authority-eng:MOL,2004-11-01,
225,225,2017-09-19T11:56:51Z,11970,11970,berwick-tc,,2009-07-15,
224,224,2017-09-19T11:56:51Z,3998,3998,bersted-pc,,2003-04-03,
223,223,2017-09-19T11:56:51Z,3997,3997,berrow-somerset-pc,,2008-01-28,
222,222,2017-09-19T11:56:51Z,3996,3996,berr,"government-organisation:D1198",2007-06-29,
221,221,2017-09-19T11:56:51Z,16466,16466,berkswich-pc,,2016-02-12,
220,220,2017-09-19T11:56:51Z,14567,14567,berkhamstedtowncouncil,,2013-03-28,
219,219,2017-09-19T11:56:51Z,3990,3990,berkeley-tc,,2007-08-10,
218,218,2017-09-19T11:56:51Z,3989,3989,berinsfield-pc,,2005-02-17,
217,217,2017-09-19T11:56:51Z,3987,3987,beltonparishcouncil,,2008-03-13,
216,216,2017-09-19T11:56:51Z,14394,14394,belpertowncouncil,,2012-12-13,
215,215,2017-09-19T11:56:51Z,13925,13925,belmontrural-pc,,2012-05-21,
213,213,2017-09-19T11:56:51Z,3985,3985,belfastcity,,2000-05-08,
212,212,2017-09-19T11:56:51Z,16833,16833,beis,"government-organisation:D1198",2016-07-21,
211,211,2017-09-19T11:56:51Z,3980,3980,bedsparishes,local-authority-eng:BDF,2006-04-25,
210,210,2017-09-19T11:56:51Z,3979,3979,bedsfire,,2002-04-24,
208,208,2017-09-19T11:56:51Z,3975,3975,bedford,local-authority-eng:BDF,2005-08-16,
207,207,2017-09-19T11:56:51Z,16518,16518,bedale-tc,,2016-03-03,
206,206,2017-09-19T11:56:51Z,13333,13333,beckley-and-stowood-pc,,2011-06-16,
205,205,2017-09-19T11:56:51Z,3973,3973,beawarekidsni,,2004-07-08,
204,204,2017-09-19T11:56:51Z,14897,14897,beaumaristowncouncil,,2013-09-23,
202,202,2017-09-19T11:56:51Z,3970,3970,beaminster-tc,,2000-12-21,
201,201,2017-09-19T11:56:51Z,15352,15352,beaconsfieldtowncouncil,,2014-05-01,
200,200,2017-09-19T11:56:51Z,3966,3966,beacons-npa,,2006-03-24,
199,199,2017-09-19T11:56:51Z,3965,3965,bcomm-wales,"government-organisation:DA1019",2002-08-14,
197,197,2017-09-19T11:56:51Z,3963,3963,bcms,"government-organisation:D7",2000-11-28,
196,196,2017-09-19T11:56:51Z,3961,3961,baughurst-pc,,2003-06-04,
195,195,2017-09-19T11:56:51Z,3960,3960,bathnes,local-authority-eng:BAS,2001-07-16,
193,193,2017-09-19T11:56:51Z,3959,3959,bassetlaw,local-authority-eng:BAE,2000-07-17,
192,192,2017-09-19T11:56:51Z,3958,3958,basingstoke,local-authority-eng:BAN,1999-10-20,
191,191,2017-09-19T11:56:51Z,3957,3957,basildon,local-authority-eng:BAI,2001-09-14,
190,190,2017-09-19T11:56:51Z,15910,15910,basildon-berks-pc,,2015-04-22,
189,189,2017-09-19T11:56:51Z,16691,16691,"bartestreewithlugwardinegroup-pc",,2016-05-17,
188,188,2017-09-19T11:56:51Z,3955,3955,barrytowncouncil,"principal-local-authority:VGL",2000-12-07,
187,187,2017-09-19T11:56:51Z,15445,15445,barrowbc,local-authority-eng:BAR,2014-07-09,
186,186,2017-09-19T11:56:51Z,3952,3952,barnsley,local-authority-eng:BNS,2002-06-14,
185,185,2017-09-19T11:56:51Z,17004,17004,barnoldswicktowncouncil,,2016-10-24,
184,184,2017-09-19T11:56:51Z,3949,3949,barnet,local-authority-eng:BNE,2000-08-23,
183,183,2017-09-19T11:56:51Z,12828,12828,BarnardCastleTownCouncil,,2010-10-12,
182,182,2017-09-19T11:56:51Z,11067,11067,barmouthtowncouncil,,2008-07-02,
181,181,2017-09-19T11:56:51Z,16934,16934,barlingmagna-pc,,2016-09-19,
180,180,2017-09-19T11:56:51Z,16846,16846,barlestoneparishcouncil,,2016-08-01,
179,179,2017-09-19T11:56:51Z,3947,3947,barking-dagenham,local-authority-eng:BDG,1999-09-01,
178,178,2017-09-19T11:56:51Z,15371,15371,bardneygroup-pc,,2014-05-22,
177,177,2017-09-19T11:56:51Z,3945,3945,banbury,,2001-07-11,
176,176,2017-09-19T11:56:51Z,15987,15987,bamptontowncouncil,,2015-06-08,
175,175,2017-09-19T11:56:51Z,11656,11656,"bamptonoxon-parishcouncil",,2009-03-09,
173,173,2017-09-19T11:56:51Z,3939,3939,baldertonparishcouncil,,2006-03-30,
172,172,2017-09-19T11:56:51Z,3938,3938,bakewelltowncouncil,,2005-07-05,
171,171,2017-09-19T11:56:51Z,14729,14729,baildontowncouncil,,2013-06-21,
170,170,2017-09-19T11:56:51Z,3936,3936,bagilltcommunitycouncil,,2007-06-27,
169,169,2017-09-19T11:56:51Z,13010,13010,bagchargewales,"government-organisation:DA1019",2011-02-04,
167,167,2017-09-19T11:56:51Z,11435,11435,backwell-pc,,2008-12-02,
166,166,2017-09-19T11:56:51Z,15066,15066,baberghmidsuffolk,local-authority-eng:BAB,2013-12-11,
165,165,2017-09-19T11:56:51Z,3934,3934,babergh,local-authority-eng:BAB,2000-03-22,
164,164,2017-09-19T11:56:51Z,12731,12731,ayrshire,local-authority-sct:SAY,2010-08-09,
163,163,2017-09-19T11:56:51Z,3933,3933,ayrshire-vjb,,2001-01-25,
161,161,2017-09-19T11:56:51Z,3931,3931,aylsham-tc,,2006-06-06,
160,160,2017-09-19T11:56:51Z,3930,3930,aylesburyvaledc,local-authority-eng:AYL,2001-10-03,
159,159,2017-09-19T11:56:51Z,3929,3929,aylesburyvale,local-authority-eng:AYL,2001-05-09,
158,158,2017-09-19T11:56:51Z,3928,3928,aylesburytowncouncil,,2002-10-07,
157,157,2017-09-19T11:56:51Z,3927,3927,aylesbury,local-authority-eng:AYL,2001-05-09,
156,156,2017-09-19T11:56:51Z,13738,13738,axminstertowncouncil,,2012-02-06,
155,155,2017-09-19T11:56:51Z,3926,3926,axbridge-tc,,2004-05-25,
153,153,2017-09-19T11:56:51Z,3922,3922,avonfrs,,2004-07-01,
152,152,2017-09-19T11:56:51Z,3918,3918,avonfire,,2004-07-01,
151,151,2017-09-19T11:56:51Z,14249,14249,avonandsomerset-pcc,,2012-10-11,
150,150,2017-09-19T11:56:51Z,3916,3916,avening-pc,,2003-11-10,
149,149,2017-09-19T11:56:51Z,3913,3913,audit-scotland,,2003-11-19,
148,148,2017-09-19T11:56:51Z,3911,3911,audit-commission,"government-organisation:D4",2005-04-01,
147,147,2017-09-19T11:56:51Z,12470,12470,attorneygeneralni,"government-organisation:OT1179",2010-04-07,
146,146,2017-09-19T11:56:51Z,3910,3910,attorneygeneral,"government-organisation:D1",2005-05-17,
145,145,2017-09-19T11:56:51Z,3909,3909,attorney-general,"government-organisation:D1",2005-05-17,
144,144,2017-09-19T11:56:51Z,3908,3908,atherstone-tc,,2002-03-12,
143,143,2017-09-19T11:56:51Z,3906,3906,asylum-support-tribunal,"government-organisation:D18",2007-03-30,
142,142,2017-09-19T11:56:51Z,16263,16263,"astonlewallsparishcouncil",,2015-11-11,
141,141,2017-09-19T11:56:51Z,3905,3905,aston-cum-aughton-pc,,2004-03-03,
140,140,2017-09-19T11:56:51Z,3904,3904,assetsrecovery,"government-organisation:PB265",2002-10-28,
139,139,2017-09-19T11:56:51Z,3903,3903,assemblyni,,1999-09-02,
138,138,2017-09-19T11:56:51Z,3902,3902,assembly-ni,,2001-10-17,
137,137,2017-09-19T11:56:51Z,16052,16052,aspleyguiseparishcouncil,,2015-08-06,
136,136,2017-09-19T11:56:51Z,17095,17095,aspatria-tc,,2017-01-04,
135,135,2017-09-19T11:56:51Z,3901,3901,asntscotland,"government-organisation:DA1020",2005-02-08,
134,134,2017-09-19T11:56:51Z,3900,3900,askderbyshire,local-authority-eng:NED,2006-03-13,
133,133,2017-09-19T11:56:51Z,3897,3897,asiantaethcynnalplant,"government-organisation:D10",2004-03-30,
132,132,2017-09-19T11:56:51Z,3895,3895,ashwell,,2001-10-29,
131,131,2017-09-19T11:56:51Z,16356,16356,ashurstwood-vc,,2015-12-21,
130,130,2017-09-19T11:56:51Z,3893,3893,ashurstandcolbury-pc,,2003-07-16,
129,129,2017-09-19T11:56:51Z,3892,3892,ashpcsurrey,,2003-01-16,
128,128,2017-09-19T11:56:51Z,3891,3891,ashover-pc,,2003-01-06,
127,127,2017-09-19T11:56:51Z,11438,11438,ashmansworth-pc,,2008-12-10,
126,126,2017-09-19T11:56:51Z,13032,13032,ashingtontowncouncil,,2011-02-25,
125,125,2017-09-19T11:56:51Z,3890,3890,ashford,local-authority-eng:ASF,2002-03-27,
124,124,2017-09-19T11:56:51Z,16738,16738,ashford-in-the-water-pc,,2016-06-13,
123,123,2017-09-19T11:56:51Z,3888,3888,ashfield,local-authority-eng:ASH,1999-07-29,
122,122,2017-09-19T11:56:51Z,3889,3889,ashfield-dc,local-authority-eng:ASH,2001-02-01,
121,121,2017-09-19T11:56:51Z,17085,17085,ashbournetowncouncil,,2016-12-20,
120,120,2017-09-19T11:56:51Z,3885,3885,arundeltowncouncil,,2005-06-07,
119,119,2017-09-19T11:56:51Z,3884,3884,arun,local-authority-eng:ARU,1999-04-07,
118,118,2017-09-19T11:56:51Z,3882,3882,arolygiaethgynllunio,"government-organisation:EA39",2004-02-17,
117,117,2017-09-19T11:56:51Z,3881,3881,arolygiaeth-gynllunio,"government-organisation:EA39",2004-02-17,
116,116,2017-09-19T11:56:51Z,16574,16574,armedforcescovenant,"government-organisation:D17",2016-04-07,
114,114,2017-09-19T11:56:51Z,3877,3877,argyll-bute,local-authority-sct:AGB,2001-04-27,
113,113,2017-09-19T11:56:51Z,14490,14490,argoedcommunitycouncil,,2013-02-19,
111,111,2017-09-19T11:56:51Z,16845,16845,arclidparishcouncil,,2016-08-01,
110,110,2017-09-19T11:56:51Z,13609,13609,archifaumorgannwg,"principal-local-authority:CRF",2011-11-24,
109,109,2017-09-19T11:56:51Z,12676,12676,archifaugwent,"principal-local-authority:BGW",2010-07-09,
108,108,2017-09-19T11:56:51Z,3872,3872,appsi,"government-organisation:D2",2005-02-10,
107,107,2017-09-19T11:56:51Z,3871,3871,apprenticeships,"government-organisation:EA765",2004-04-29,
106,106,2017-09-19T11:56:51Z,17020,17020,"appletonroebuckandacasterselby-pc",,2016-11-08,
105,105,2017-09-19T11:56:51Z,13060,13060,appealserviceni,"government-organisation:OT1173",2011-03-04,
104,104,2017-09-19T11:56:51Z,3867,3867,appeals-service,"government-organisation:D18",2000-03-17,
103,103,2017-09-19T11:56:51Z,3865,3865,apc,"government-organisation:D16",2000-02-24,
100,100,2017-09-19T11:56:51Z,11362,11362,anstystaplefield-pc,,2008-11-10,
99,99,2017-09-19T11:56:51Z,3862,3862,anston,,2002-12-23,
98,98,2017-09-19T11:56:51Z,3857,3857,angus,local-authority-sct:ANS,1999-04-13,
97,97,2017-09-19T11:56:51Z,3856,3856,angmeringparishcouncil,,2004-05-28,
96,96,2017-09-19T11:56:51Z,12214,12214,angmering-pc,,2009-11-09,
95,95,2017-09-19T11:56:51Z,3855,3855,angliarevenues,local-authority-eng:SED,2004-01-22,
94,94,2017-09-19T11:56:51Z,14405,14405,angleseystaffs-pc,,2012-12-17,
93,93,2017-09-19T11:56:51Z,3854,3854,anglesey,"principal-local-authority:AGY",,
92,92,2017-09-19T11:56:51Z,13514,13514,andover-tc,,2011-09-30,
91,91,2017-09-19T11:56:51Z,17205,17205,amotherby-pc,,2017-03-02,
90,90,2017-09-19T11:56:51Z,12298,12298,amesburytowncouncil,,2010-01-11,
89,89,2017-09-19T11:56:51Z,3850,3850,amersham-tc,,2001-08-22,
88,88,2017-09-19T11:56:51Z,3849,3849,amble,,2002-09-17,
87,87,2017-09-19T11:56:51Z,3848,3848,ambervalley,local-authority-eng:AMB,2001-03-29,
86,86,2017-09-19T11:56:51Z,3846,3846,alvechurch,,2001-11-22,
85,85,2017-09-19T11:56:51Z,3845,3845,alton,,2000-06-01,
84,84,2017-09-19T11:56:51Z,13209,13209,alpha,"government-organisation:D2",2011-04-27,
83,83,2017-09-19T11:56:51Z,14923,14923,alnwick-tc,,2013-10-08,
82,82,2017-09-19T11:56:51Z,16310,16310,almondsburyparishcouncil,,2015-11-26,
81,81,2017-09-19T11:56:51Z,16879,16879,allhallowskent-pc,,2016-08-11,
80,80,2017-09-19T11:56:51Z,3839,3839,allerdale,local-authority-eng:ALL,2005-10-25,
78,78,2017-09-19T11:56:51Z,16591,16591,"alkboroughwalcotparishcouncil",,2016-04-06,
77,77,2017-09-19T11:56:51Z,3834,3834,alg,,2000-07-17,
76,76,2017-09-19T11:56:51Z,12244,12244,aldwickparishcouncil,,2009-11-30,
75,75,2017-09-19T11:56:51Z,3833,3833,alderminster-pc,,2007-07-09,
74,74,2017-09-19T11:56:51Z,14134,14134,alderleyedge-pc,,2012-08-22,
73,73,2017-09-19T11:56:51Z,15574,15574,alderholtparishcouncil,,2014-10-20,
72,72,2017-09-19T11:56:51Z,3832,3832,"aldercarandlangleymillparishcouncil",,2003-09-23,
71,71,2017-09-19T11:56:51Z,15599,15599,alderburyparishcouncil,,2014-11-07,
70,70,2017-09-19T11:56:51Z,14643,14643,aldenham-pc,,2013-05-10,
69,69,2017-09-19T11:56:51Z,3830,3830,alconburyparishcouncil,,2004-11-18,
68,68,2017-09-19T11:56:51Z,3829,3829,alcester-tc,,2004-07-16,
67,67,2017-09-19T11:56:51Z,11370,11370,AlbrightonParishCouncil,,2008-11-11,
66,66,2017-09-19T11:56:51Z,3827,3827,akeleyparishcouncil,,2007-07-18,
65,65,2017-09-19T11:56:51Z,17388,17388,aiskewleemingbar-pc,,2017-06-01,
64,64,2017-09-19T11:56:51Z,3824,3824,aib,,2001-07-25,
63,63,2017-09-19T11:56:51Z,3822,3822,ahmlr,"government-organisation:D18",2005-01-25,
62,62,2017-09-19T11:56:51Z,3821,3821,ago,"government-organisation:D1",2007-02-23,
61,61,2017-09-19T11:56:51Z,3820,3820,agma,,2002-04-19,
60,60,2017-09-19T11:56:51Z,3819,3819,agepositive,"government-organisation:D10",2001-08-24,
59,59,2017-09-19T11:56:51Z,3815,3815,afbini,"government-organisation:OT1178",2005-07-28,
58,58,2017-09-19T11:56:51Z,3814,3814,aebc,"government-organisation:D1198",1999-12-13,
56,56,2017-09-19T11:56:51Z,3813,3813,adurdc,local-authority-eng:ADU,2001-01-09,
55,55,2017-09-19T11:56:51Z,3812,3812,adur,local-authority-eng:ADU,2000-08-24,
54,54,2017-09-19T11:56:51Z,12724,12724,adur-worthing,local-authority-eng:ADU,2010-08-04,
53,53,2017-09-19T11:56:51Z,3807,3807,adjudicatorsoffice,"government-organisation:OT433",2000-11-28,
52,52,2017-09-19T11:56:51Z,3806,3806,adjudicators,"government-organisation:OT433",2003-09-29,
51,51,2017-09-19T11:56:51Z,15821,15821,addingham-pc,,2015-03-11,
49,49,2017-09-19T11:56:51Z,15275,15275,actoncommunitycouncil,,2014-03-20,
47,47,2017-09-19T11:56:51Z,3797,3797,acnfp,"government-organisation:D102",2005-06-07,
46,46,2017-09-19T11:56:51Z,3795,3795,ackworthparishcouncil,,2005-11-23,
45,45,2017-09-19T11:56:51Z,3792,3792,accounts-commission,"government-organisation:OT627",2003-11-17,
44,44,2017-09-19T11:56:51Z,3791,3791,accountni,"government-organisation:OT1177",2006-05-04,
43,43,2017-09-19T11:56:51Z,3788,3788,accessni,"government-organisation:D19",2007-07-26,
42,42,2017-09-19T11:56:51Z,3782,3782,ac-decymru,,2005-05-27,
41,41,2017-09-19T11:56:51Z,3780,3780,abinger-pc,local-authority-eng:MOL,2004-11-01,
40,40,2017-09-19T11:56:51Z,3779,3779,abingdon,,2000-02-04,
39,39,2017-09-19T11:56:51Z,3778,3778,aberystwyth,,2000-10-09,
38,38,2017-09-19T11:56:51Z,13020,13020,"abertilleryandllanhilleth-wcc",,2011-02-25,
37,37,2017-09-19T11:56:51Z,3776,3776,abertawe,"principal-local-authority:SWA",2001-06-28,
36,36,2017-09-19T11:56:51Z,14827,14827,"aberporthcommunitycouncil",,2013-08-14,
35,35,2017-09-19T11:56:51Z,12141,12141,AbergavennyTownCouncil,,2009-10-02,
34,34,2017-09-19T11:56:51Z,16210,16210,aberford-pc,,2015-10-21,
33,33,2017-09-19T11:56:51Z,3774,3774,aberdeenshire,local-authority-sct:ABD,2003-06-03,
32,32,2017-09-19T11:56:51Z,3773,3773,"aberdeencityandshire-sdpa",local-authority-sct:ABE,2008-05-22,
31,31,2017-09-19T11:56:51Z,3772,3772,aberdeencity,local-authority-sct:ABE,2000-04-10,
30,30,2017-09-19T11:56:51Z,3771,3771,abbotslangley-pc,,2007-11-15,
28,28,2017-09-19T11:56:51Z,3766,3766,aaib,"government-organisation:D9",2000-10-25,
27,27,2017-09-19T11:56:51Z,3754,3754,101,"government-organisation:D16",2006-02-07,
26,26,2017-09-19T11:56:51Z,7424,7424,vca-pos,"government-organisation:EA80",2001-11-16,
25,25,2017-09-19T11:56:51Z,17303,17303,publicsectorni-ss,"government-organisation:OT1177",2017-04-13,
24,24,2017-09-19T11:56:51Z,17421,17421,cg,"government-organisation:D8",2017-06-16,
